UNITID,STAT_IC,LOCK_IC,IMP_IC,STAT_C,LOCK_C,PRCH_C,IDX_C,PCC_F,IMP_C,STAT_E12,LOCK_E12,PRCH_E12,IDX_E12,PCE12_F,IMP_E12,STAT_SFA,LOCK_SFA,PRCH_SFA,IDX_SFA,PCSFA_F,IMP_SFA,SFAFORM,STAT_GR,LOCK_GR,PRCH_GR,IDX_GR,PCGR_F,IMP_GR,COHRTSTU,STAT_GR2,LOCK_GR2,PRCH_GR2,IDX_GR2,PCGR2_F,IMP_GR2,STAT_OM,LOCK_OM,PRCH_OM,IDX_OM,PCOM_F,IMP_OM,STAT_ADM,LOCK_ADM,IMP_ADM,STAT_HR,LOCK_HR,PRCH_HR,IDX_HR,PCHR_F,IMP_HR,FTEMP15,TENURSYS,SA_EXCL,STAT_EAP,STAT_SA,STAT_S,STAT_EF,LOCK_EF,PRCH_EF,IDX_EF,PCEF_F,IMP_EF,PTA99_EF,PTACIPEF,PTB_EF,PTC_EF,PTD_EF,STAT_F,LOCK_F,PRCH_F,IDX_F,PCF_F,IMP_F,FORM_F,FYBEG,FYEND,GPFS,F1GASBAL,F2PELL,F3PELL,F_ATHLTC,F3BIST,STAT_AL,LOCK_AL,PRCH_AL,IDX_AL,PCAL_F,IMP_AL,HASAL,NTRLDSTR,REV_IC,REV_C,REV_E12,REV_SFA,REV_GR,REV_GR2,REV_OM,REV_ADM,REV_HR,REV_EF,REV_F,REV_AL,OMFLG1GR,OMFLG2GR,OMFLG3GR,OMFLG4,OMFLG5,OMFLG6GR
133863,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,0,0,0
133872,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0
133881,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,1,133881,.,-2,2,"052014","042015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,-2,0,0,0
133942,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,-2,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
133951,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,-2,0,0,0
133960,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
133979,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,-2,0,0,0,0
133997,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,1,133997,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,-2,-2,0,1,0
134024,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2
134079,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,2,"062014","052015",1,-2,1,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-2,0,-2,0,0,0
134097,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,1,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,-2,0,0,0
134112,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"052014","042015",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,1,-2,0,0,0,0,-2,-2,0,0,0,1
134121,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,.,-2,-2,"-2","-2",-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,.,-2,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134130,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,4,-2,1,8,1,134130,100,-2,1,0,0,0,0,0,0,1,1,1,0,0,1,1,-2,1,-2,0,0,0
134149,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,4,0,-2,-2,.,2,2,"-1","-1",-1,-2,-1,-2,-1,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,1,0,-2,-2,0,0,0,0
134228,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134237,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"082014","072015",1,-2,-2,1,-2,5,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,-2,-2,0,0,1,0
134291,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134307,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134343,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0
134422,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,2,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,2,0,0,0,0,0,-2,-2,0,0,0,0,0,-2,-2,-2,-2,0,0,0
134495,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,3,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,0
134510,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0
134529,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134574,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,5,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134608,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0
134680,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,-2,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,-2,-2,0,0,0,0
134714,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"112013","102014",1,-2,-2,1,-2,3,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
134811,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,3,"072014","062015",1,-2,-2,1,-2,3,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0
134909,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,3,1,8,1,134909,75,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,1,0
134945,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-2,0,-2,0,0,0
135063,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,-2,-2,0,0,0,0
135081,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"012014","122014",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,0,1,-2,0,0,0,0,-2,-2,0,0,0,0
135124,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,2,0,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,1,0
135142,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135160,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0
135179,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135188,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,2,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,-2,0,0,0,0
135267,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135276,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135294,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135337,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,1,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135364,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,1,8,-2,-2,.,-2,1,2,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,1,1,8,-2,-2,.,-2,2,"072014","062015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0,-2,0,1,0
135391,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,1,1,1,8,-2,-2,.,-2,4,"072014","062015",1,1,-2,-2,2,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,0,-2,0,-2,0,0,1,0,-2,-2,0,0,0,0
135407,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135416,5,0,-2,5,0,-2,-2,.,-2,5,0,-2,-2,.,-2,5,0,-2,-2,.,-2,-2,5,0,-2,-2,.,-2,-1,5,0,-2,-2,.,-2,-2,-2,-2,-2,.,-2,5,0,-2,5,0,-2,-2,.,-2,-1,-1,-1,5,-2,5,5,0,-2,-2,.,-2,5,-2,5,5,-2,5,0,-2,-2,.,-2,-2,"-1","-1",-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2
135522,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,5,-2,.,-2,4,"072014","062015",1,-1,-2,-2,-1,-2,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,0,-2,-2,0,1,0,-2,-2,-2,-2,-2,-2,-2
135559,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,1,8,-2,-2,.,-2,1,-2,-2,-2,-2,.,-2,-2,-2,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,2,2,-2,1,-2,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,3,"012014","122014",1,-2,-2,1,-2,4,-2,-2,-2,-2,.,-2,-2,0,0,0,0,0,0,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2
135610,1,8,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,1,8,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,2,-2,-2,-2,-2,.,-2,1,8,-2,-2,.,-2,-2,-2,-2,1,8,-2,-2,.,-2,1,1,2,1,1,1,1,8,-2,-2,.,-2,1,-2,1,5,-2,1,8,-2,-2,.,-2,2,"072014","042015",1,-2,1,-2,3,-2,1,8,-2,-2,.,-2,1,0,0,0,0,0,-2,-2,0,-2,0,0,0,0,-2,-2,-2,0,0,0
